GCF_001461805	0.0269263
GCF_001611795	0.01597777
GCF_000013705	0.01488566
GCF_001611955	0.022537
GCF_001597285	0.02766558
GCF_001507665	0.02013826
GCF_001547995	0.01012643
GCF_001553605	0.04228167
GCF_001641285	0.01321711
GCF_001618845	0.01492678
GCF_001620305	0.007962582
GCF_001298525	0.01671999
GCF_000812665	0.007880268
GCF_000013725	0.0235834
GCF_001611155	0.03020986
GCF_001633145	0.02073017
GCF_001632805	0.008428935
GCF_001653755	0.03186211
GCF_000697965	0.01158775
GCF_001664265	0.0125256
GCF_001414055	0.01446647
GCF_000785705	0.01403608
GCF_001553955	0.02410181
GCF_001465835	0.01653871
GCF_000014725	0.02689297
GCF_001642655	0.01531886
GCF_000471025	0.005391669
GCF_001077815	0.0049015
GCF_001655245	0.01202645
GCF_000261045	0.02184528
GCF_001663815	0.02248189
GCF_001677435	0.008406137
GCF_001685395	0.01519926
GCF_001697225	0.01824181
GCF_001683395	0.01438667
GCF_000014945	0.03926637
GCF_001702215	0.02515493
GCF_001564455	0.0247667
GCF_900044015	0.005894335
GCF_900048045	0.01700785
GCF_001698205	0.008009317
GCF_001654455	0.0095319
GCF_001509405	0.02104821
GCF_001543245	0.03799061
GCF_001644575	0.01182989
GCF_001507645	0.03310185
GCF_000015045	0.02879429
GCF_000010525	0.01932782
GCF_001636295	0.01650234
GCF_001577775	0.02150698
GCF_001663675	0.02939127
GCF_001717955	0.009276263
GCF_001718535	0.02111246
GCF_001718895	0.02171478
GCF_001653335	0.01153287
GCF_001543325	0.02339653
GCF_001465795	0.01998539
GCF_001547735	0.01571061
GCF_000015145	0.01318167
GCF_001647085	0.01672335
GCF_001547935	0.01477099
GCF_001698185	0.0202626
GCF_001602095	0.01881323
GCF_001643775	0.02978682
GCF_001648155	0.01691953
GCF_001679665	0.01228836
GCF_001579945	0.0125829
GCF_001642085	0.04737068
GCF_001617625	0.02806574
GCF_000015245	0.01695625
GCF_001708485	0.01704597
GCF_001715535	0.0182014
GCF_001741865	0.01587372
GCF_001742225	0.01009753
GCF_001692755	0.0327143
GCF_001685415	0.01455804
GCF_001563245	0.05979487
GCF_001590685	0.0208635
GCF_900048035	0.02234764
GCF_900039485	0.004840756
GCF_000015345	0.02703926
GCF_001663155	0.005946945
GCF_001545095	0.02094099
GCF_001701025	0.0140839
GCF_001547755	0.02425696
GCF_001708405	0.008714255
GCF_001712815	0.01841831
GCF_001831495	0.01872299
GCF_001661075	0.01903719
GCF_001660045	0.01323654
GCF_001275365	0.01027576
GCF_000015945	0.01785754
GCF_001663855	0.02303544
GCF_001682385	0.01424518
GCF_001548275	0.01333313
GCF_001721685	0.01407349
GCF_001750105	0.01448118
GCF_001750685	0.0160501
GCF_001761545	0.01062688
GCF_001761325	0.0260411
GCF_001761385	0.01772687
GCF_001678905	0.01512218
GCF_000016065	0.03050693
GCF_000376545	0.01372228
GCF_001623565	0.03230381
GCF_001542625	0.01354449
GCF_001593605	0.01897796
GCF_001632775	0.02125075
GCF_001687545	0.01042143
GCF_001553565	0.01498486
GCF_001544015	0.01072377
GCF_001663175	0.00959952
GCF_001307805	0.01235834
GCF_000016165	0.01493083
GCF_001717565	0.006369453
GCF_001718335	0.02296805
GCF_001611975	0.01741148
GCF_001629705	0.01430012
GCF_001643015	0.01228799
GCF_001553625	0.04125101
GCF_001676725	0.01213842
GCF_001676745	0.01682476
GCF_001701045	0.03221394
GCF_001729805	0.02417083
GCF_000017165	0.02990207
GCF_001753085	0.01481418
GCF_001753245	0.01501427
GCF_001854325	0.02553045
GCF_001857965	0.02078903
GCF_900012635	0.02096466
GCF_001644605	0.0273056
GCF_001697185	0.01467323
GCF_001611675	0.01875057
GCF_000972785	0.01594051
GCF_001693385	0.01115325
GCF_000017185	0.02527238
GCF_001651805	0.02833708
GCF_001704115	0.02647859
GCF_001660485	0.01386194
GCF_001641005	0.02142916
GCF_001718955	0.03081117
GCF_001718555	0.02387234
GCF_001721185	0.01475778
GCF_001831475	0.03442754
GCF_001561955	0.01476021
GCF_001534665	0.01701517
GCF_000017265	0.0102945
GCF_001634285	0.01457476
GCF_001693335	0.03123483
GCF_001644645	0.02613038
GCF_001545155	0.02156757
GCF_001620265	0.01671682
GCF_001642805	0.02918706
GCF_001742185	0.01943021
GCF_001664385	0.01389733
GCF_001686985	0.01435235
GCF_001702115	0.02532053
GCF_000017585	0.02397328
GCF_000010605	0.0136465
GCF_001700985	0.01702879
GCF_001702155	0.03101956
GCF_000943515	0.01533928
GCF_001705175	0.02437062
GCF_001708305	0.03810024
GCF_001761465	0.02415826
GCF_001854225	0.01005261
GCF_900095155	0.01717125
GCF_001718635	0.02729252
GCF_001719165	0.00844756
GCF_000017685	0.007850287
GCF_001735805	0.01811238
GCF_001747405	0.04401925
GCF_001787355	0.01096562
GCF_001708425	0.02282866
GCF_001856695	0.0229481
GCF_001723605	0.01283995
GCF_001687585	0.01791326
GCF_001465545	0.01471681
GCF_001729245	0.02042232
GCF_001750725	0.01677082
GCF_000018205	0.01167124
GCF_001856685	0.03305913
GCF_001856665	0.01302704
GCF_001857925	0.01209958
GCF_001858005	0.01672969
GCF_001857945	0.01497441
GCF_001747425	0.01158064
GCF_001746835	0.02335493
GCF_001761365	0.01785702
GCF_001854125	0.006534328
GCF_001855275	0.04649223
GCF_000018305	0.01895246
GCF_900095795	0.00891347
GCF_900097105	0.04491363
GCF_900119705	0.03311834
GCF_900120245	0.01672559
GCF_001878675	0.02027792
GCF_001887595	0.01203634
GCF_001886615	0.02796615
GCF_001886815	0.03597299
GCF_001887775	0.01402686
GCF_001687625	0.0206479
GCF_000018405	0.04346038
GCF_001874645	0.01661239
GCF_900128415	0.02613913
GCF_001889445	0.03145392
GCF_001888925	0.02160962
GCF_001889605	0.01234675
GCF_900095295	0.04002389
GCF_001886595	0.0181653
GCF_001886955	0.02421875
GCF_001886735	0.01378744
GCF_001886875	0.02015964
GCF_000018525	0.01054677
GCF_001687665	0.01905324
GCF_001870205	0.01806816
GCF_001888185	0.009983074
GCF_001262715	0.01508514
GCF_001955695	0.02123467
GCF_001956985	0.02237223
GCF_001971705	0.03161352
GCF_001017775	0.01350683
GCF_001889105	0.0139988
GCF_001913155	0.02420655
GCF_000018605	0.01915652
GCF_001941385	0.0181983
GCF_001941565	0.03164603
GCF_001975665	0.01622007
GCF_001974985	0.01052646
GCF_001971745	0.02637515
GCF_900120345	0.02103404
GCF_001989575	0.02006428
GCF_001936295	0.02028942
GCF_900120165	0.03079772
GCF_001865765	0.007494869
GCF_000018945	0.01733665
GCF_001687565	0.01635983
GCF_001029105	0.01780062
GCF_900120375	0.01993428
GCF_000698785	0.02502791
GCF_000695095	0.01159724
GCF_001922405	0.03148189
GCF_001936235	0.02606774
GCF_001186155	0.01938725
GCF_001886715	0.009668384
GCF_001659785	0.01133654
GCF_000019045	0.01621887
GCF_900070355	0.02239699
GCF_001889005	0.02336912
GCF_001889165	0.01648485
GCF_000934605	0.01637925
GCF_000504585	0.01399736
GCF_001941345	0.01009247
GCF_001941825	0.02744816
GCF_001941945	0.01310272
GCF_001953175	0.02148903
GCF_900090055	0.009586911
GCF_000019165	0.03177823
GCF_001988955	0.01913111
GCF_001999905	0.01710761
GCF_001951175	0.01339576
GCF_001983935	0.02521614
GCF_001999245	0.01399069
GCF_001880225	0.02072938
GCF_001953955	0.03194038
GCF_900155645	0.01124148
GCF_001687605	0.01685011
GCF_001887245	0.01159329
GCF_000019665	0.01185627
GCF_000011245	0.01477967
GCF_001887285	0.009466907
GCF_001886695	0.01012348
GCF_001886435	0.01542964
GCF_001889125	0.01276407
GCF_001465595	0.01187756
GCF_001456255	0.01078809
GCF_001889045	0.03117932
GCF_001889405	0.0197656
GCF_001936335	0.01586423
GCF_900119915	0.02804059
GCF_000019785	0.02236362
GCF_001953055	0.01201194
GCF_001998865	0.01267514
GCF_000264945	0.01208319
GCF_001932615	0.02082952
GCF_900130075	0.01198418
GCF_001908275	0.01823297
GCF_001941465	0.0105276
GCF_001955715	0.01364009
GCF_001955735	0.01715944
GCF_001685435	0.01455746
GCF_000020385	0.01525981
GCF_001940525	0.01036889
GCF_001956695	0.03247769
GCF_001889025	0.01725041
GCF_001890385	0.007061027
GCF_000815105	0.02596487
GCF_001895265	0.02196052
GCF_001908725	0.02047195
GCF_001941485	0.02695388
GCF_001941505	0.01925891
GCF_001941445	0.02497371
GCF_000020485	0.02030762
GCF_001941625	0.01384469
GCF_900095135	0.01259059
GCF_001984445	0.01496777
GCF_001936255	0.01469756
GCF_001971585	0.01806621
GCF_001975705	0.01675467
GCF_000226975	0.0319796
GCF_001902315	0.0143706
GCF_001447915	0.02709053
GCF_001481685	0.02213221
GCF_000020685	0.01105223
GCF_001267155	0.01696995
GCF_001922305	0.01781954
GCF_001922385	0.0098472
GCF_001936175	0.02048673
GCF_001753205	0.01303186
GCF_001999945	0.01821801
GCF_001997385	0.01461033
GCF_001997295	0.01751658
GCF_001999225	0.01835333
GCF_002009425	0.02418666
GCF_000021005	0.01307051
GCF_002005145	0.02006617
GCF_002005305	0.02359506
GCF_002005405	0.01490197
GCF_002021755	0.02006297
GCF_900169485	0.04772314
GCF_002009235	0.01497958
GCF_002007565	0.03693057
GCF_002007485	0.01594089
GCF_002009335	0.02881815
GCF_001997345	0.02953746
GCF_000021325	0.02628158
GCF_002005165	0.009812839
GCF_002022145	0.01575575
GCF_002067135	0.02051368
GCF_002072065	0.01519681
GCF_001688725	0.01761597
GCF_001688845	0.01126886
GCF_002056295	0.01464703
GCF_002074155	0.02788994
GCF_900169565	0.01513409
GCF_002101395	0.01377731
GCF_000021645	0.01937636
GCF_002101335	0.0235465
GCF_002119845	0.01181142
GCF_002119765	0.007717008
GCF_002127965	0.02778557
GCF_002157875	0.0177285
GCF_002081995	0.01793189
GCF_002157205	0.0187029
GCF_002157165	0.01469435
GCF_002021945	0.01525017
GCF_002028325	0.02445435
GCF_000021745	0.0155636
GCF_002074095	0.01190384
GCF_002163605	0.00910202
GCF_002028405	0.01667151
GCF_002043005	0.0135939
GCF_002076915	0.01472264
GCF_002080125	0.01587707
GCF_002005465	0.01320271
GCF_900116935	0.01681967
GCF_002057455	0.02815124
GCF_002104335	0.01793765
GCF_000021965	0.05779569
GCF_002119525	0.02398751
GCF_000785105	0.01375235
GCF_002117405	0.02095871
GCF_002117145	0.01598999
GCF_002025725	0.02959193
GCF_002157835	0.009149653
GCF_002158865	0.02003642
GCF_002005485	0.01767045
GCF_002009295	0.02559157
GCF_002082195	0.01508436
GCF_000022065	0.01762371
GCF_000011345	0.01892086
GCF_002097715	0.02703426
GCF_002155145	0.02034686
GCF_002080475	0.01912692
GCF_000807675	0.02661233
GCF_002080395	0.01175317
GCF_002082605	0.01953733
GCF_002105555	0.01091744
GCF_002142475	0.02814094
GCF_002056725	0.02752433
GCF_002075795	0.0199402
GCF_000022085	0.02720188
GCF_002076895	0.02382568
GCF_002078315	0.02825741
GCF_001951095	0.03974204
GCF_002117105	0.02466392
GCF_002117445	0.01026739
GCF_002128305	0.01712236
GCF_001421015	0.01526825
GCF_002097535	0.009143802
GCF_000802245	0.01262252
GCF_002055515	0.01386469
GCF_000022205	0.03096077
GCF_002056795	0.01551624
GCF_002078355	0.01167634
GCF_001951155	0.01841952
GCF_001689125	0.01841093
GCF_002117005	0.02782514
GCF_002117085	0.02420134
GCF_002096055	0.01937128
GCF_001524625	0.03480553
GCF_002156705	0.03489083
GCF_002156965	0.02488611
GCF_000022305	0.01554481
GCF_900090215	0.01507684
GCF_002116735	0.008861465
GCF_002197645	0.02054643
GCF_002157895	0.02749525
GCF_002162355	0.03601073
GCF_002162375	0.01259421
GCF_900184295	0.01614176
GCF_002209445	0.03068727
GCF_002214585	0.03814858
GCF_002214395	0.01530318
GCF_000022325	0.0262578
GCF_002215585	0.02048987
GCF_002173515	0.02634397
GCF_002173775	0.01090957
GCF_002157855	0.02430211
GCF_900183975	0.02127209
GCF_002192415	0.02973626
GCF_002204915	0.02402299
GCF_002216855	0.0400406
GCF_002220155	0.03120531
GCF_002214465	0.02114937
GCF_000022525	0.02402563
GCF_002214565	0.02385727
GCF_000730165	0.03696095
GCF_002214645	0.01574481
GCF_002216775	0.01535513
GCF_002222655	0.03714168
GCF_900184705	0.0222892
GCF_001456355	0.008400415
GCF_002214165	0.02935132
GCF_002201795	0.01939244
GCF_002211785	0.01148615
GCF_000023065	0.01357218
GCF_002220285	0.02957955
GCF_002220195	0.01258244
GCF_002214485	0.02098089
GCF_002214505	0.02861322
GCF_002216145	0.03542319
GCF_002216795	0.01112596
GCF_002221525	0.02132164
GCF_002209385	0.03603282
GCF_000260985	0.01254503
GCF_000355765	0.01493765
GCF_000023285	0.03549241
GCF_001584725	0.0113355
GCF_002220755	0.01207293
GCF_002214365	0.02804021
GCF_002214385	0.01569957
GCF_000012085	0.02779215
GCF_002215215	0.02220312
GCF_002215565	0.0148577
GCF_002216815	0.01541429
GCF_002224645	0.0240714
GCF_002234535	0.01443062
GCF_000023745	0.02969591
GCF_002221505	0.01623149
GCF_002237575	0.01208661
GCF_002240035	0.01354543
GCF_900187235	0.01834339
GCF_900187085	0.02123586
GCF_900187145	0.01660122
GCF_900187045	0.02847303
GCF_002285575	0.01608696
GCF_002288065	0.01016797
GCF_002288145	0.006944868
GCF_000023845	0.01860238
GCF_002288185	0.007546166
GCF_002288365	0.006173272
GCF_002243515	0.02447993
GCF_002263495	0.01482868
GCF_002277955	0.0237096
GCF_002291425	0.02554183
GCF_002302565	0.01740564
GCF_002305895	0.02350083
GCF_002234495	0.01938464
GCF_002224365	0.01461905
GCF_000023865	0.01278518
GCF_000012325	0.01332972
GCF_002240415	0.01423157
GCF_002243645	0.01387531
GCF_002243665	0.0256714
GCF_002238335	0.01033801
GCF_002278075	0.01262164
GCF_002277935	0.01585485
GCF_000220705	0.01457615
GCF_002290085	0.03160111
GCF_002291445	0.02566423
GCF_002355335	0.01109602
GCF_000023945	0.03555447
GCF_002355475	0.02868516
GCF_002355295	0.039635
GCF_002356315	0.008761892
GCF_002355155	0.01936957
GCF_002356335	0.009402171
GCF_900186995	0.01553392
GCF_900187205	0.01279043
GCF_900187035	0.02988152
GCF_900187285	0.02321081
GCF_900187075	0.03219674
GCF_000023965	0.03787448
GCF_900187055	0.03687061
GCF_900186985	0.03419584
GCF_900186885	0.03318025
GCF_002285515	0.0255914
GCF_002288285	0.007635406
GCF_002288525	0.01103884
GCF_002287965	0.008097514
GCF_000238255	0.01520154
GCF_002310835	0.01607087
GCF_002310475	0.01726132
GCF_000024205	0.03150547
GCF_002310795	0.01404485
GCF_000238395	0.0185196
GCF_002407485	0.03788993
GCF_002407185	0.01369597
GCF_002302495	0.02867312
GCF_002302415	0.02996865
GCF_002290025	0.01765026
GCF_002327205	0.02252412
GCF_002257545	0.04507763
GCF_002257585	0.01720377
GCF_000024365	0.01618518
GCF_002250055	0.02516013
GCF_002269345	0.007089181
GCF_900066015	0.06434728
GCF_900187105	0.03361934
GCF_900187005	0.02674649
GCF_900187065	0.01108453
GCF_900187315	0.0198608
GCF_900187165	0.02222821
GCF_900187095	0.02595045
GCF_900187305	0.03116643
GCF_000027325	0.01830795
GCF_002288545	0.02047633
GCF_002023665	0.01011012
GCF_002309535	0.008216522
GCF_002310495	0.02133287
GCF_002240355	0.01063593
GCF_002355435	0.02726478
GCF_002355855	0.00893423
GCF_002355275	0.008728278
GCF_002355635	0.05139898
GCF_002355375	0.02088482
GCF_000046845	0.01280574
GCF_002356115	0.01317638
GCF_002441935	0.02872696
GCF_900070325	0.01722458
GCF_002269385	0.01547601
GCF_900187215	0.0227151
GCF_900198195	0.02992451
GCF_900186835	0.01852211
GCF_900187015	0.03210919
GCF_900187255	0.02629497
GCF_900187295	0.01569216
GCF_000055785	0.02322428
GCF_900187355	0.01829318
GCF_900161835	0.01315771
GCF_002355735	0.02808664
GCF_002355535	0.01551727
GCF_002355415	0.01900039
GCF_002356035	0.01028832
GCF_002355595	0.02940505
GCF_002407265	0.0137515
GCF_002287505	0.01337855
GCF_002288005	0.005394542
GCF_000060345	0.02068572
GCF_002288325	0.005597872
GCF_002288305	0.008103365
GCF_002393445	0.02378623
GCF_002393505	0.01245155
GCF_002263515	0.01760168
GCF_002278035	0.0082056
GCF_002285715	0.009480022
GCF_002302635	0.02773235
GCF_002302615	0.0358555
GCF_002305855	0.02470596
GCF_000062885	0.01331908
GCF_002327105	0.01068568
GCF_900217235	0.01061711
GCF_002287885	0.006028553
GCF_002407065	0.01363561
GCF_002327145	0.03168211
GCF_002346025	0.02755931
GCF_002354875	0.02268319
GCF_002222595	0.02541106
GCF_002369955	0.0722226
GCF_002355975	0.03581828
GCF_000063585	0.02204875
GCF_000012525	0.01362704
GCF_002355955	0.01564335
GCF_002356295	0.02740204
GCF_002504165	0.01987972
GCF_002504085	0.01255225
GCF_002442935	0.01737979
GCF_900087655	0.01741513
GCF_002557795	0.02150581
GCF_002285635	0.01600419
GCF_002504285	0.02829711
GCF_900089455	0.0148914
GCF_000067165	0.03121244
GCF_002762215	0.01450149
GCF_002762335	0.01300948
GCF_002549795	0.02725393
GCF_002302475	0.01631563
GCF_002736145	0.02453055
GCF_002568625	0.02006595
GCF_002706745	0.01542182
GCF_002706425	0.01649123
GCF_002688605	0.01650854
GCF_002688585	0.008601088
GCF_000024625	0.0307106
GCF_002763815	0.03696623
GCF_002706795	0.01339909
GCF_002741055	0.01995839
GCF_900231165	0.01577313
GCF_002749615	0.01619133
GCF_002795265	0.02256913
GCF_002741015	0.01449271
GCF_002749675	0.01901489
GCF_002776555	0.01429742
GCF_002752675	0.03361049
GCF_000024765	0.01463479
GCF_002736065	0.02450609
GCF_002761235	0.03786835
GCF_002754935	0.01317949
GCF_002770595	0.02166598
GCF_900198835	0.02962157
GCF_002706665	0.02445256
GCF_002764115	0.01085259
GCF_002788215	0.03184193
GCF_002795865	0.005450827
GCF_002795825	0.009873287
GCF_000024785	0.01095064
GCF_002813755	0.02739855
GCF_002749495	0.01303032
GCF_002804205	0.01555278
GCF_002795805	0.01161605
GCF_002796605	0.01186569
GCF_002812485	0.031836
GCF_002844395	0.04113665
GCF_002887615	0.01896328
GCF_002892185	0.008642259
GCF_002139935	0.01793605
GCF_000024905	0.01666834
GCF_002803985	0.04492322
GCF_002813555	0.02212003
GCF_900005615	0.01539227
GCF_002849715	0.009529666
GCF_002849895	0.01188756
GCF_002863865	0.01613327
GCF_001558255	0.01566811
GCF_002795845	0.01499292
GCF_002906655	0.0195701
GCF_002787055	0.0269808
GCF_000024985	0.01011552
GCF_002813575	0.05012123
GCF_002804105	0.02072413
GCF_002893765	0.01618421
GCF_002157225	0.02025806
GCF_002865995	0.02974075
GCF_002849875	0.01307682
GCF_002887555	0.01968945
GCF_002844375	0.01747369
GCF_002886045	0.02514881
GCF_001558415	0.01076344
GCF_000025065	0.01966215
GCF_002906215	0.03685373
GCF_002900385	0.01249978
GCF_002865545	0.01768219
GCF_002892535	0.01438103
GCF_002804025	0.0237653
GCF_002831565	0.0154726
GCF_002843565	0.01459678
GCF_002847305	0.01273814
GCF_002865605	0.0112874
GCF_002804005	0.02496508
GCF_000011005	0.05154896
GCF_002804065	0.02264231
GCF_002813695	0.03799481
GCF_002813775	0.04371737
GCF_002849795	0.04229102
GCF_002849835	0.01032152
GCF_002868735	0.02521798
GCF_000522985	0.016189
GCF_002906575	0.02625435
GCF_002847445	0.01384787
GCF_002902965	0.01535587
GCF_000025305	0.04024305
GCF_002846995	0.03052255
GCF_002872475	0.0124188
GCF_002906475	0.01952899
GCF_002953735	0.02218277
GCF_002896855	0.01509253
GCF_002966125	0.02974699
GCF_002073255	0.01396223
GCF_000307585	0.0176661
GCF_001558935	0.01454513
GCF_001735765	0.02328753
GCF_000025285	0.01083008
GCF_000012725	0.01449755
GCF_900289045	0.01622659
GCF_002993925	0.01252824
GCF_002838765	0.00905839
GCF_003006415	0.03727818
GCF_003008535	0.01780436
GCF_003015145	0.05224424
GCF_003019675	0.02560637
GCF_003015125	0.01301867
GCF_002209165	0.03125816
GCF_002946835	0.01918435
GCF_000025485	0.02451082
GCF_002951835	0.02461919
GCF_002951935	0.01798193
GCF_002952055	0.05799813
GCF_002953195	0.03622953
GCF_002209125	0.01535513
GCF_003008595	0.01378474
GCF_002208805	0.02471187
GCF_002998295	0.009917739
GCF_002998535	0.02292535
GCF_003096175	0.0192775
GCF_000027145	0.02435235
GCF_900343145	0.01479485
GCF_003074055	0.01457225
GCF_003097535	0.05329356
GCF_003097515	0.02121409
GCF_002951615	0.01746099
GCF_002952315	0.02132184
GCF_003057965	0.01023386
GCF_003065425	0.01547071
GCF_003060865	0.02120816
GCF_900239945	0.01012899
GCF_000025645	0.0199534
GCF_002945325	0.02849816
GCF_002998435	0.01700223
GCF_003019695	0.02506789
GCF_001612705	0.01730638
GCF_002993285	0.02237073
GCF_003008515	0.01282739
GCF_003030465	0.01467889
GCF_003072645	0.02446758
GCF_003072485	0.02205057
GCF_003072465	0.02057174
GCF_000025725	0.01202702
GCF_002983865	0.01026158
GCF_003065605	0.01167456
GCF_003071405	0.01485553
GCF_003012915	0.02342319
GCF_003055625	0.06312411
GCF_003058365	0.0420088
GCF_003065405	0.0306132
GCF_900343095	0.03274956
GCF_002073495	0.02348641
GCF_003006155	0.03247011
GCF_000024725	0.01230707
GCF_002278015	0.03068085
GCF_002208765	0.01011791
GCF_002208825	0.008474001
GCF_003019295	0.02294068
GCF_003019315	0.01758377
GCF_003013675	0.01087882
GCF_003015185	0.02897466
GCF_003076455	0.02808889
GCF_002949635	0.009404211
GCF_002950575	0.009533681
GCF_000025865	0.01785161
GCF_003054555	0.01413924
GCF_003070865	0.01887381
GCF_001522635	0.03162733
GCF_003096035	0.03290335
GCF_003096095	0.01597634
GCF_003099975	0.01120834
GCF_003100395	0.01835863
GCF_003024155	0.02265065
GCF_002998925	0.02274055
GCF_003028855	0.0320862
GCF_000025885	0.007323568
GCF_003019655	0.02805773
GCF_003030905	0.02571259
GCF_003065365	0.005756368
GCF_003070885	0.01256073
GCF_003063625	0.03351212
GCF_003058465	0.008013354
GCF_003076475	0.03041557
GCF_003008575	0.01607503
GCF_900312975	0.02470618
GCF_003013695	0.01932035
GCF_000023465	0.01463188
GCF_003019255	0.01689555
GCF_003019925	0.04680495
GCF_003054475	0.04344456
GCF_003096075	0.01733608
GCF_003101015	0.02190094
GCF_003148385	0.01972247
GCF_003151025	0.01998768
GCF_000196875	0.0237413
GCF_003122365	0.03508376
GCF_003143515	0.02956754
GCF_000091545	0.0128938
GCF_003173735	0.01737081
GCF_003173755	0.02489314
GCF_003177055	0.01287472
GCF_003173695	0.02235234
GCF_003097575	0.02822693
GCF_003173015	0.02352064
GCF_900327255	0.03139843
GCF_003122385	0.02356778
GCF_003025345	0.02336064
GCF_003143535	0.03622255
GCF_000092505	0.01392624
GCF_000012925	0.03076525
